0.21	0.337	0.103	1.0474	0	-0.116311	4.9876	0	-2.01105	0	0	-3.30597	
0.22	0.337	0.103	1.09727	0	-0.137402	4.9876	0	-2.10915	0	0	-3.30597	
0.23	0.337	0.103	1.14715	0	-0.159475	4.9876	0	-2.20725	0	0	-3.30597	
0.24	0.337	0.103	1.19702	0	-0.182528	4.9876	0	-2.30535	0	0	-3.30597	
0.25	0.337	0.103	1.2469	0	-0.206563	4.9876	0	-2.40345	0	0	-3.30597	
0.26	0.337	0.103	1.29678	0	-0.231578	4.9876	0	-2.50155	0	0	-3.30597	
0.27	0.337	0.103	1.34665	0	-0.257575	4.9876	0	-2.59965	0	0	-3.30597	
0.28	0.337	0.103	1.39653	0	-0.284552	4.9876	0	-2.69775	0	0	-3.30597	
0.29	0.337	0.103	1.4464	0	-0.312511	4.9876	0	-2.79585	0	0	-3.30597	
0.3	0.337	0.103	1.49628	0	-0.34145	4.9876	0	-2.89395	0	0	-3.30597	
0.31	0.337	0.103	1.54616	0	-0.371371	4.9876	0	-2.99205	0	0	-3.30597	
0.32	0.337	0.103	1.59603	0	-0.402272	4.9876	0	-3.09015	0	0	-3.30597	
0.33	0.337	0.103	1.64591	0	-0.434155	4.9876	0	-3.18825	0	0	-3.30597	
0.34	0.337	0.103	1.69578	0	-0.467018	4.9876	0	-3.28635	0	0	-3.30597	
0.35	0.337	0.103	1.74566	0	-0.500863	4.9876	0	-3.38445	0	0	-3.30597	
0.36	0.337	0.103	1.79554	0	-0.535688	4.9876	0	-3.48255	0	0	-3.30597	
0.37	0.337	0.103	1.84541	0	-0.571495	4.9876	0	-3.58065	0	0	-3.30597	
0.38	0.337	0.103	1.89529	0	-0.608282	4.9876	0	-3.67875	0	0	-3.30597	
0.39	0.337	0.103	1.94516	0	-0.646051	4.9876	0	-3.77685	0	0	-3.30597	
0.4	0.337	0.103	1.99504	0	-0.6848	4.9876	0	-3.87495	0	0	-3.30597	
0.41	0.337	0.103	2.04492	0	-0.724531	4.9876	0	-3.97305	0	0	-3.30597	
0.42	0.337	0.103	2.09479	0	-0.765242	4.9876	0	-4.07115	0	0	-3.30597	
0.43	0.337	0.103	2.09839	0	-0.789521	-6.44145	0	0.130948	0	0	-3.30597	
0.44	0.337	0.103	2.03397	0	-0.789192	-6.44145	0	0.0328485	0	0	-3.30597	
0.45	0.337	0.103	1.96956	0	-0.789845	-6.44145	0	-0.0652515	0	0	-3.30597	
0.46	0.337	0.103	1.90514	0	-0.791478	-6.44145	0	-0.163352	0	0	-3.30597	
0.47	0.337	0.103	1.84073	0	-0.794093	-6.44145	0	-0.261452	0	0	-3.30597	
0.48	0.337	0.103	1.77631	0	-0.797688	-6.44145	0	-0.359552	0	0	-3.30597	
0.49	0.337	0.103	1.7119	0	-0.802265	-6.44145	0	-0.457652	0	0	-3.30597	
0.5	0.337	0.103	1.64748	0	-0.807822	-6.44145	0	-0.555752	0	0	-3.30597	
0.51	0.337	0.103	1.58307	0	-0.814361	-6.44145	0	-0.653852	0	0	-3.30597	
0.52	0.337	0.103	1.51865	0	-0.82188	-6.44145	0	-0.751952	0	0	-3.30597	
0.53	0.337	0.103	1.45424	0	-0.830381	-6.44145	0	-0.850052	0	0	-3.30597	
0.54	0.337	0.103	1.38983	0	-0.839862	-6.44145	0	-0.948152	0	0	-3.30597	
0.55	0.337	0.103	1.32541	0	-0.850325	-6.44145	0	-1.04625	0	0	-3.30597	
0.56	0.337	0.103	1.261	0	-0.861768	-6.44145	0	-1.14435	0	0	-3.30597	
0.57	0.337	0.103	1.19658	0	-0.874193	-6.44145	0	-1.24245	0	0	-3.30597	
0.58	0.337	0.103	1.13217	0	-0.887598	-6.44145	0	-1.34055	0	0	-3.30597	
0.59	0.337	0.103	1.06775	0	-0.901985	-6.44145	0	-1.43865	0	0	-3.30597	
0.6	0.337	0.103	1.00334	0	-0.917352	-6.44145	0	-1.53675	0	0	-3.30597	
0.61	0.337	0.103	0.938924	0	-0.933701	-6.44145	0	-1.63485	0	0	-3.30597	
0.62	0.337	0.103	0.874509	0	-0.95103	-6.44145	0	-1.73295	0	0	-3.30597	
0.63	0.337	0.103	0.810095	0	-0.969341	-6.44145	0	-1.83105	0	0	-3.30597	
0.64	0.337	0.103	0.74568	0	-0.988632	-6.44145	0	-1.92915	0	0	-3.30597	
0.65	0.337	0.103	0.681265	0	-1.0089	-6.44145	0	-2.02725	0	0	-3.30597	
0.66	0.337	0.103	0.616851	0	-1.03016	-6.44145	0	-2.12535	0	0	-3.30597	
0.67	0.337	0.103	0.552436	0	-1.05239	-6.44145	0	-2.22345	0	0	-3.30597	
0.68	0.337	0.103	0.488022	0	-1.07561	-6.44145	0	-2.32155	0	0	-3.30597	
0.69	0.337	0.103	0.423607	0	-1.09981	-6.44145	0	-2.41965	0	0	-3.30597	
0.7	0.337	0.103	0.359193	0	-1.12498	-6.44145	0	-2.51775	0	0	-3.30597	
0.71	0.337	0.103	0.294778	0	-1.15114	-6.44145	0	-2.61585	0	0	-3.30597	
0.72	0.337	0.103	0.230364	0	-1.17828	-6.44145	0	-2.71395	0	0	-3.30597	
0.73	0.337	0.103	0.165949	0	-1.2064	-6.44145	0	-2.81205	0	0	-3.30597	
0.74	0.337	0.103	0.101535	0	-1.2355	-6.44145	0	-2.91015	0	0	-3.30597	
0.75	0.337	0.103	0.0371201	0	-1.26559	-6.44145	0	-3.00825	0	0	-3.30597	
0.76	0.337	0.103	-0.0272945	0	-1.29665	-6.44145	0	-3.10635	0	0	-3.30597	
0.77	0.337	0.103	-0.091709	0	-1.32869	-6.44145	0	-3.20445	0	0	-3.30597	
0.78	0.337	0.103	-0.156124	0	-1.36172	-6.44145	0	-3.30255	0	0	-3.30597	
0.79	0.337	0.103	-0.220538	0	-1.39573	-6.44145	0	-3.40065	0	0	-3.30597	
0.8	0.337	0.103	-0.284953	0	-1.43071	-6.44145	0	-3.49875	0	0	-3.30597	
0.81	0.337	0.103	-0.349367	0	-1.46668	-6.44145	0	-3.59685	0	0	-3.30597	
0.82	0.337	0.103	-0.413782	0	-1.50363	-6.44145	0	-3.69495	0	0	-3.30597	
0.83	0.337	0.103	-0.478196	0	-1.54156	-6.44145	0	-3.79305	0	0	-3.30597	
0.84	0.337	0.103	-0.542611	0	-1.58047	-6.44145	0	-3.89115	0	0	-3.30597	
0.85	0.337	0.103	-0.607025	0	-1.62037	-6.44145	0	-3.98925	0	0	-3.30597	
0.86	0.337	0.103	-0.67144	0	-1.66124	-6.44145	0	-4.08735	0	0	-3.30597	
0.87	0.337	0.103	-0.735854	0	-1.70309	-6.44145	0	-4.18545	0	0	-3.30597	
0.88	0.337	0.103	-0.800269	0	-1.74593	-6.44145	0	-4.28355	0	0	-3.30597	
0.89	0.337	0.103	-0.864683	0	-1.78975	-6.44145	0	-4.38165	0	0	-3.30597	
0.9	0.337	0.103	-0.929098	0	-1.83454	-6.44145	0	-4.47975	0	0	-3.30597	
0.91	0.337	0.103	-0.993513	0	-1.88032	-6.44145	0	-4.57785	0	0	-3.30597	
0.92	0.337	0.103	-1.05793	0	-1.92708	-6.44145	0	-4.67595	0	0	-3.30597	
0.93	0.337	0.103	-1.10778	0	-1.9492	0.769158	0	7.91341	0	0	-3.30597	
